id;excel_id;schema_version;name;kuerzel;typ;rechtsform;ebene;sitz;bundesland;koordinaten;gruendungsjahr;aufgeloest;aufgeloest_jahr;zustaendigkeit;website;rechtsgrundlage;haushalt_mio_eur;haushalt_jahr;beschaeftigte;beschaeftigte_jahr;ministerium_id;ressort;klassifikation;anmerkung;beziehungen;quellen;daten_qualitaet;recherche_datum;recherche_agent_version
bunfürarbregbad_251;251;1.0;Bundesagentur für Arbeit - Regionaldirektion Baden-Württemberg;;Bundesanstalt;Dienststelle der BA;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Regionaldirektion der Agentur für Arbeit;https://www.arbeitsagentur.de;;96.46;2025;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Regionaldirektion der Agentur für Arbeit;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
bunfürarbregbay_252;252;1.0;Bundesagentur für Arbeit - Regionaldirektion Bayern;;Bundesanstalt;Dienststelle der BA;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Regionaldirektion der Agentur für Arbeit;https://www.arbeitsagentur.de;;96.46;2025;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Regionaldirektion der Agentur für Arbeit;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
bunfürarbregber_253;253;1.0;Bundesagentur für Arbeit - Regionaldirektion Berlin Brandenburg;;Bundesanstalt;Dienststelle der BA;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Regionaldirektion der Agentur für Arbeit;https://www.arbeitsagentur.de;;96.46;2025;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Regionaldirektion der Agentur für Arbeit;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
bunfürarbreghes_254;254;1.0;Bundesagentur für Arbeit - Regionaldirektion Hessen;;Bundesanstalt;Dienststelle der BA;Bund;Essen;Nordrhein-Westfalen;"{""lat"": null, ""lon"": null}";;false;;Regionaldirektion der Agentur für Arbeit;https://www.arbeitsagentur.de;;96.46;2025;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Regionaldirektion der Agentur für Arbeit;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
bunfürarbregnie_255;255;1.0;Bundesagentur für Arbeit - Regionaldirektion Niedersachsen-Bremen;;Bundesanstalt;Dienststelle der BA;Bund;Bremen;Bremen;"{""lat"": null, ""lon"": null}";;false;;Regionaldirektion der Agentur für Arbeit;https://www.arbeitsagentur.de;;96.46;2025;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Regionaldirektion der Agentur für Arbeit;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
bunfürarbregnor_256;256;1.0;Bundesagentur für Arbeit - Regionaldirektion Nord;;Bundesanstalt;Dienststelle der BA;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Regionaldirektion der Agentur für Arbeit;https://www.arbeitsagentur.de;;96.46;2025;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Regionaldirektion der Agentur für Arbeit;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
bunfürarbregnor_257;257;1.0;Bundesagentur für Arbeit - Regionaldirektion Nordrhein-Westfalen;;Bundesanstalt;Dienststelle der BA;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Regionaldirektion der Agentur für Arbeit;https://www.arbeitsagentur.de;;96.46;2025;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Regionaldirektion der Agentur für Arbeit;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
bunfürarbregrhe_258;258;1.0;Bundesagentur für Arbeit - Regionaldirektion Rheinland-Pfalz-Saarland;;Bundesanstalt;Dienststelle der BA;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Regionaldirektion der Agentur für Arbeit;https://www.arbeitsagentur.de;;96.46;2025;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Regionaldirektion der Agentur für Arbeit;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
bunfürarbregsac_259;259;1.0;Bundesagentur für Arbeit - Regionaldirektion Sachsen;;Bundesanstalt;Dienststelle der BA;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Regionaldirektion der Agentur für Arbeit;https://www.arbeitsagentur.de;;96.46;2025;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Regionaldirektion der Agentur für Arbeit;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
bunfürarbregsac_260;260;1.0;Bundesagentur für Arbeit - Regionaldirektion Sachsen Anhalt Thüringen;;Bundesanstalt;Dienststelle der BA;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Regionaldirektion der Agentur für Arbeit;https://www.arbeitsagentur.de;;96.46;2025;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Regionaldirektion der Agentur für Arbeit;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
bunfürbehzahkon_54;54;1.0;Bundesbeauftragter für die Behandlung von Zahlungen an die Konversionskasse;;Bundesoberbehörde;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Beauftragte;https://www.service.bund.de;;;;;;bmf;Bundesministerium der Finanzen (BMF);Beauftragte;Finanzierung über das Ressort Bundesministerium der Finanzen (BMF);"[{""zu_id"": ""bmf"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.service.bund.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
bunfürberbeitre_304;304;1.0;Bundesbeauftragter für das Bergmannssiedlungsvermögen bei der Treuhandstelle, für Bergmannswohnstätten im rheinisch-westfälischen Steinkohlebezirk und der Wohnungsbaugesellschaft Rhein Braunkohle;;Bundesoberbehörde;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Bergbau und Geologie;https://www.service.bund.de;;;;;;bmv;Bundesministerium für Digitales und Verkehr (BMDV);Bergbau und Geologie;Finanzierung über das Ressort Bundesministerium für Digitales und Verkehr (BMDV);"[{""zu_id"": ""bmv"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.service.bund.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
bunfürdatinf_305;305;1.0;Die Bundesbeauftragte für den Datenschutz und die Informationsfreiheit;;Bundesoberbehörde;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Beauftragte für Datenschutz und Informationsfreiheit;https://www.service.bund.de;;52.15;2025;;;bmjv;Bundesministerium der Justiz (BMJ);Beauftragte für Datenschutz und Informationsfreiheit;Finanzierung über das Ressort Bundesministerium der Justiz (BMJ);"[{""zu_id"": ""bmjv"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.service.bund.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
bunfürflu_127;127;1.0;Bundesstelle für Flugunfalluntersuchung;;Bundesoberbehörde;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Luftverkehr;https://www.service.bund.de;;;;37;2024;bmv;Bundesministerium für Digitales und Verkehr (BMDV);Luftverkehr;Finanzierung über das Ressort Bundesministerium für Digitales und Verkehr (BMDV);"[{""zu_id"": ""bmv"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.service.bund.de""]";"{""vollstaendigkeit_prozent"": 75.0, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
bunfürflu_301;301;1.0;Bundesaufsichtsamt für Flugsicherung;;Bundesoberbehörde;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Flug;https://www.service.bund.de;;10.1;2025;104;2024;bmv;Bundesministerium für Digitales und Verkehr (BMDV);Flug;Finanzierung über das Ressort Bundesministerium für Digitales und Verkehr (BMDV);"[{""zu_id"": ""bmv"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.service.bund.de""]";"{""vollstaendigkeit_prozent"": 75.0, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
bunfürkinjug_117;117;1.0;Bundeszentrale für Kinder- und Jugendmedienschutz;;Bundesoberbehörde;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Jugend;https://www.service.bund.de;;8.143;2025;;;bmbfsj;Bundesministerium für Familie, Senioren, Frauen und Jugend (BMFSFJ);Jugend;Finanzierung über das Ressort Bundesministerium für Familie, Senioren, Frauen und Jugend (BMFSFJ);"[{""zu_id"": ""bmbfsj"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.service.bund.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
bunfüropfseddik_49260;49260;1.0;Die Bundesbeauftragte für die Opfer der SED-Diktatur beim Deutschen Bundestag;;Bundesoberbehörde;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;;https://www.service.bund.de;;2.33;2025;;;bkamt;Beauftragte der Bundesregierung für Kultur und Medien (BKM);;Finanzierung über das Ressort Beauftragte der Bundesregierung für Kultur und Medien (BKM);"[{""zu_id"": ""bkamt"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.service.bund.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
bunfürpolbil_233;233;1.0;Bundeszentrale für politische Bildung;;Bundesoberbehörde;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Politische Bildung;https://www.service.bund.de;;100.1;2025;300;2024;bmi;Bundesministerium des Innern und für Heimat (BMI);Politische Bildung;Finanzierung über das Ressort Bundesministerium des Innern und für Heimat (BMI);"[{""zu_id"": ""bmi"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.service.bund.de""]";"{""vollstaendigkeit_prozent"": 75.0, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
bunfürreh_51831;51831;1.0;Bundesarbeitsgemeinschaft für Rehabilitation e.V.;;Bundesoberbehörde;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;;https://www.service.bund.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);;Finanzierung über das Ressort Bundesministerium für Arbeit und Soziales (BMAS);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.service.bund.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
bunfürsee_128;128;1.0;Bundesstelle für Seeunfalluntersuchung;;Bundesoberbehörde;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Wasser und Schifffahrt;https://www.service.bund.de;;;;12;2024;bmv;Bundesministerium für Digitales und Verkehr (BMDV);Wasser und Schifffahrt;Finanzierung über das Ressort Bundesministerium für Digitales und Verkehr (BMDV);"[{""zu_id"": ""bmv"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.service.bund.de""]";"{""vollstaendigkeit_prozent"": 75.0, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
bunfürsic_262;262;1.0;Bundesakademie für Sicherheitspolitik;;Bundesoberbehörde;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Militärische Ausbildungsstätte;https://www.service.bund.de;;;;70;2024;bmvg;Bundesministerium der Verteidigung (BMVg);Militärische Ausbildungsstätte;Finanzierung über das Ressort Bundesministerium der Verteidigung (BMVg);"[{""zu_id"": ""bmvg"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.service.bund.de""]";"{""vollstaendigkeit_prozent"": 75.0, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
bunfürsoz_138;138;1.0;Bundeswahlbeauftragter für die Sozialversicherungswahlen;;Bundesoberbehörde;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Beauftragte;https://www.service.bund.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Beauftragte;Finanzierung über das Ressort Bundesministerium für Arbeit und Soziales (BMAS);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.service.bund.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
bunfürspr_20194;20194;1.0;Bundesagentur für Sprunginnovation;;Bundesanstalt;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Forschung;https://www.sprind.org;;250.0;2025;50;2024;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Forschung;Finanzierung über das Ressort Bundesministerium für Arbeit und Soziales (BMAS);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.sprind.org""]";"{""vollstaendigkeit_prozent"": 75.0, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
bunfürste_231;231;1.0;Bundeszentralamt für Steuern;;Bundesoberbehörde;Bundesoberbehörde;Bund;Bonn;Nordrhein-Westfalen;"{""lat"": null, ""lon"": null}";;false;;Haushalt und Steuern;https://www.bzst.de;;190.0;2025;2200;2024;bmf;Bundesministerium der Finanzen (BMF);Haushalt und Steuern;Zentralamt für Steuern;"[{""zu_id"": ""bmf"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.bzst.de""]";"{""vollstaendigkeit_prozent"": 75.0, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
bunfüruntstaehe_303;303;1.0;Bundesbeauftragter für die Unterlagen des Staatssicherheitsdienstes der ehemaligen DDR;;Bundesoberbehörde;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Beauftragte;https://www.service.bund.de;;105.84;2025;1319;2024;bkamt;Beauftragte der Bundesregierung für Kultur und Medien (BKM);Beauftragte;Finanzierung über das Ressort Beauftragte der Bundesregierung für Kultur und Medien (BKM);"[{""zu_id"": ""bkamt"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.service.bund.de""]";"{""vollstaendigkeit_prozent"": 75.0, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
bunfürververnac_50032;50032;1.0;Bundesschiedsamt für die vertragsärztliche Versorgung nach § 89 Abs. 2 SGB V;;Bundesoberbehörde;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;;https://www.service.bund.de;;2674.07;2025;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);;Finanzierung über das Ressort Bundesministerium für Arbeit und Soziales (BMAS);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.service.bund.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
bunfürververnac_50033;50033;1.0;Bundesschiedsamt für die vertragszahnärztliche Versorgung nach § 89 Abs. 2 SGB V;;Bundesoberbehörde;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;;https://www.service.bund.de;;2674.07;2025;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);;Finanzierung über das Ressort Bundesministerium für Arbeit und Soziales (BMAS);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.service.bund.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
bunfürverzahlei_50034;50034;1.0;Bundesschiedsamt für die Vergütung zahntechnischer Leistungen nach § 89 Abs. 12 SGB V;;Bundesoberbehörde;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;;https://www.service.bund.de;;3370.0;2025;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);;Finanzierung über das Ressort Bundesministerium für Arbeit und Soziales (BMAS);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.service.bund.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
bunfürwehweh_263;263;1.0;Bundesakademie für Wehrverwaltung und Wehrtechnik;;Bundesoberbehörde;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Militärische Ausbildungsstätte;https://www.service.bund.de;;8862.05;2025;;;bmvg;Bundesministerium der Verteidigung (BMVg);Militärische Ausbildungsstätte;Finanzierung über das Ressort Bundesministerium der Verteidigung (BMVg);"[{""zu_id"": ""bmvg"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.service.bund.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
bunfürwirver_55;55;1.0;Bundesbeauftragter für Wirtschaftlichkeit in der Verwaltung;;Bundesoberbehörde;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Beauftragte;https://www.service.bund.de;;195.97;2025;1050;2024;bmf;Bundesministerium der Finanzen (BMF);Beauftragte;Finanzierung über das Ressort Bundesministerium der Finanzen (BMF);"[{""zu_id"": ""bmf"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.service.bund.de""]";"{""vollstaendigkeit_prozent"": 75.0, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
bunfürziv_306;306;1.0;Bundesbeauftragter für den Zivildienst;;Bundesoberbehörde;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;;https://www.service.bund.de;;;;;;bmbfsj;Bundesministerium für Familie, Senioren, Frauen und Jugend (BMFSFJ);;Finanzierung über das Ressort Bundesministerium für Familie, Senioren, Frauen und Jugend (BMFSFJ);"[{""zu_id"": ""bmbfsj"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.service.bund.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
